Time,Rainfall,Soil_Moisture1,Soil_Moisture2,Soil_Moisture3,Depth (cm)
08-09-2013 16:00,0,0.5039,0.5801,0.5234,60
08-09-2013 17:00,0,0.504,0.5803,0.5234,60
08-09-2013 18:00,0,0.5042,0.5805,0.5235,60
08-09-2013 19:00,0,0.5044,0.5807,0.5235,60
08-09-2013 20:00,0,0.5045,0.5808,0.5234,60
08-09-2013 21:00,0,0.5044,0.5808,0.5234,60
08-09-2013 22:00,0,0.5041,0.5806,0.5233,60
08-09-2013 23:00,0,0.504,0.5804,0.5232,60
09-09-2013 0:00,0,0.5038,0.5802,0.5231,60
09-09-2013 1:00,0,0.5037,0.5801,0.523,60
09-09-2013 2:00,0,0.5037,0.5801,0.523,60
09-09-2013 3:00,0,0.5037,0.5801,0.5231,60
09-09-2013 4:00,0,0.5037,0.5801,0.5231,60
09-09-2013 5:00,0,0.5037,0.5801,0.523,60
09-09-2013 6:00,0,0.5033,0.5798,0.5229,60
09-09-2013 7:00,0,0.5033,0.5799,0.523,60
09-09-2013 8:00,0,0.5034,0.5801,0.523,60
09-09-2013 9:00,0,0.5035,0.5801,0.523,60
09-09-2013 10:00,0,0.5035,0.5801,0.523,60
09-09-2013 11:00,0,0.5035,0.5801,0.523,60
09-09-2013 12:00,0,0.5036,0.5801,0.523,60
09-09-2013 13:00,0,0.5036,0.5802,0.5231,60
09-09-2013 14:00,0,0.5038,0.5805,0.5232,60
09-09-2013 15:00,0,0.5043,0.5809,0.5234,60
09-09-2013 16:00,0,0.5046,0.5814,0.5234,60
09-09-2013 17:00,0,0.505,0.5815,0.5234,60
09-09-2013 18:00,0,0.5055,0.5819,0.5235,60
09-09-2013 19:00,0,0.5057,0.5822,0.5234,60
09-09-2013 20:00,0,0.5054,0.5819,0.5233,60
09-09-2013 21:00,0,0.5055,0.5822,0.523,60
09-09-2013 22:00,0,0.5054,0.5821,0.5228,60
09-09-2013 23:00,0,0.5047,0.5816,0.5226,60
10-09-2013 0:00,0,0.5041,0.5808,0.5225,60
10-09-2013 1:00,0,0.5036,0.5805,0.5224,60
10-09-2013 2:00,0,0.5033,0.5801,0.5224,60
10-09-2013 3:00,0,0.5031,0.58,0.5224,60
10-09-2013 4:00,0,0.5031,0.58,0.5224,60
10-09-2013 5:00,0,0.5031,0.5798,0.5224,60
10-09-2013 6:00,0,0.5029,0.5798,0.5224,60
10-09-2013 7:00,0,0.5031,0.5798,0.5225,60
10-09-2013 8:00,0,0.5031,0.5799,0.5225,60
10-09-2013 9:00,0,0.503,0.5798,0.5226,60
10-09-2013 10:00,0,0.503,0.5799,0.5226,60
10-09-2013 11:00,0,0.503,0.5799,0.5227,60
10-09-2013 12:00,0,0.5031,0.58,0.5227,60
10-09-2013 13:00,0,0.5032,0.58,0.5229,60
10-09-2013 14:00,0,0.5043,0.5805,0.5231,60
10-09-2013 15:00,0,0.5052,0.5816,0.5234,60
10-09-2013 16:00,0,0.5055,0.582,0.5235,60
10-09-2013 17:00,0,0.5058,0.5822,0.5235,60
10-09-2013 18:00,0,0.5058,0.5824,0.5234,60
10-09-2013 19:00,0,0.5059,0.5825,0.5233,60
10-09-2013 20:00,0,0.5059,0.5825,0.5229,60
10-09-2013 21:00,0,0.5058,0.5826,0.5229,60
10-09-2013 22:00,0,0.5058,0.5825,0.5227,60
10-09-2013 23:00,0,0.5055,0.5822,0.5226,60
11-09-2013 0:00,0,0.5048,0.5816,0.5224,60
11-09-2013 1:00,0,0.5041,0.5811,0.5223,60
11-09-2013 2:00,0,0.504,0.5806,0.5221,60
11-09-2013 3:00,0,0.5036,0.5804,0.522,60
11-09-2013 4:00,0,0.5034,0.5803,0.522,60
11-09-2013 5:00,0,0.5031,0.58,0.5219,60
11-09-2013 6:00,0,0.5028,0.5798,0.5219,60
11-09-2013 7:00,0,0.5024,0.5794,0.5219,60
11-09-2013 8:00,0,0.5025,0.5794,0.5219,60
11-09-2013 9:00,0,0.5028,0.5795,0.5222,60
11-09-2013 10:00,0,0.5033,0.5801,0.5224,60
11-09-2013 11:00,0,0.5037,0.5808,0.5224,60
11-09-2013 12:00,0,0.5035,0.5807,0.5224,60
11-09-2013 13:00,0,0.5036,0.5808,0.5224,60
11-09-2013 14:00,0,0.5048,0.5808,0.5228,60
11-09-2013 15:00,0,0.5055,0.5821,0.523,60
11-09-2013 16:00,0,0.5058,0.5824,0.5232,60
11-09-2013 17:00,0,0.506,0.5826,0.5231,60
11-09-2013 18:00,0,0.506,0.5827,0.5229,60
11-09-2013 19:00,0,0.506,0.5827,0.5227,60
11-09-2013 20:00,0,0.506,0.5828,0.5225,60
11-09-2013 21:00,0,0.5059,0.5829,0.5224,60
11-09-2013 22:00,0,0.5059,0.5827,0.5222,60
11-09-2013 23:00,0,0.5056,0.5826,0.5219,60
12-09-2013 0:00,0,0.505,0.5819,0.5219,60
12-09-2013 1:00,0,0.5043,0.5815,0.5217,60
12-09-2013 2:00,0,0.5039,0.5812,0.5216,60
12-09-2013 3:00,0,0.5037,0.5808,0.5216,60
12-09-2013 4:00,0,0.5035,0.5808,0.5215,60
12-09-2013 5:00,0,0.5033,0.5805,0.5215,60
12-09-2013 6:00,0,0.5031,0.5804,0.5215,60
12-09-2013 7:00,0,0.503,0.5803,0.5215,60
12-09-2013 8:00,0,0.5028,0.5802,0.5216,60
12-09-2013 9:00,0,0.5028,0.5801,0.5217,60
12-09-2013 10:00,0,0.5029,0.5801,0.5218,60
12-09-2013 11:00,0,0.503,0.5803,0.5219,60
12-09-2013 12:00,0,0.5028,0.5801,0.5219,60
12-09-2013 13:00,0,0.5031,0.5805,0.5222,60
12-09-2013 14:00,0,0.5046,0.5812,0.5225,60
12-09-2013 15:00,0,0.5056,0.5822,0.5229,60
12-09-2013 16:00,0,0.506,0.5828,0.5231,60
12-09-2013 17:00,0,0.5062,0.583,0.5229,60
12-09-2013 18:00,0,0.5062,0.5832,0.5228,60
12-09-2013 19:00,0,0.5063,0.5833,0.5225,60
12-09-2013 20:00,0,0.5062,0.5833,0.5224,60
12-09-2013 21:00,0,0.5062,0.5833,0.5222,60
12-09-2013 22:00,0,0.5062,0.5833,0.5219,60
12-09-2013 23:00,0,0.5059,0.5832,0.5219,60
13-09-2013 0:00,0,0.5054,0.5826,0.5216,60
13-09-2013 1:00,0,0.5047,0.5822,0.5215,60
13-09-2013 2:00,0,0.5045,0.5821,0.5215,60
13-09-2013 3:00,0,0.5042,0.5818,0.5215,60
13-09-2013 4:00,0,0.5041,0.5815,0.5215,60
13-09-2013 5:00,0,0.5039,0.5814,0.5215,60
13-09-2013 6:00,0,0.5039,0.5813,0.5215,60
13-09-2013 7:00,0,0.504,0.5815,0.5217,60
13-09-2013 8:00,0,0.5043,0.5818,0.5218,60
13-09-2013 9:00,0,0.5042,0.5817,0.5218,60
13-09-2013 10:00,0,0.5041,0.5815,0.5218,60
13-09-2013 11:00,0,0.5041,0.5815,0.5219,60
13-09-2013 12:00,0,0.5043,0.5817,0.522,60
13-09-2013 13:00,0,0.5044,0.5819,0.5221,60
13-09-2013 14:00,0,0.5046,0.5821,0.5222,60
13-09-2013 15:00,0,0.5049,0.5823,0.5224,60
13-09-2013 16:00,0,0.5055,0.5828,0.5224,60
13-09-2013 17:00,0,0.5059,0.5832,0.5226,60
13-09-2013 18:00,0,0.506,0.5834,0.5225,60
13-09-2013 19:00,0,0.5061,0.5836,0.5224,60
13-09-2013 20:00,0,0.5059,0.5834,0.5222,60
13-09-2013 21:00,0,0.5059,0.5836,0.522,60
13-09-2013 22:00,0,0.5061,0.5837,0.5219,60
13-09-2013 23:00,0,0.5055,0.5834,0.5218,60
14-09-2013 0:00,0,0.5049,0.5828,0.5216,60
14-09-2013 1:00,0,0.5045,0.5824,0.5216,60
14-09-2013 2:00,0,0.5042,0.5822,0.5215,60
14-09-2013 3:00,0,0.5041,0.5822,0.5216,60
14-09-2013 4:00,0,0.5041,0.5822,0.5215,60
14-09-2013 5:00,0,0.5037,0.5819,0.5215,60
14-09-2013 6:00,0,0.5035,0.5816,0.5215,60
14-09-2013 7:00,0,0.5033,0.5815,0.5215,60
14-09-2013 8:00,0,0.5033,0.5815,0.5215,60
14-09-2013 9:00,0,0.5033,0.5815,0.5216,60
14-09-2013 10:00,0,0.5033,0.5815,0.5216,60
14-09-2013 11:00,0,0.5033,0.5815,0.5216,60
14-09-2013 12:00,0,0.5033,0.5815,0.5217,60
14-09-2013 13:00,0,0.5035,0.5818,0.5219,60
14-09-2013 14:00,0,0.5051,0.5822,0.5223,60
14-09-2013 15:00,0,0.5061,0.5835,0.5225,60
14-09-2013 16:00,0,0.5065,0.584,0.5226,60
14-09-2013 17:00,0,0.6245,0.5571,0.5767,90
14-09-2013 18:00,0,0.6242,0.5571,0.5765,90
14-09-2013 19:00,0,0.6237,0.5571,0.5765,90
14-09-2013 20:00,0,0.6235,0.5571,0.5767,90
14-09-2013 21:00,0,0.6232,0.5571,0.5768,90
14-09-2013 22:00,0,0.6232,0.5575,0.5768,90
14-09-2013 23:00,0,0.6231,0.5575,0.5769,90
15-09-2013 0:00,0,0.623,0.5577,0.577,90
15-09-2013 1:00,0,0.6228,0.5577,0.577,90
15-09-2013 2:00,0,0.6228,0.5582,0.5771,90
15-09-2013 3:00,0,0.6228,0.5582,0.5771,90
15-09-2013 4:00,0,0.6227,0.5581,0.5772,90
15-09-2013 5:00,0,0.6228,0.5581,0.5772,90
15-09-2013 6:00,0,0.6227,0.558,0.5773,90
15-09-2013 7:00,0,0.6227,0.558,0.5773,90
15-09-2013 8:00,0,0.6227,0.558,0.5773,90
15-09-2013 9:00,0,0.6227,0.558,0.5773,90
15-09-2013 10:00,0,0.6234,0.5576,0.5775,90
15-09-2013 11:00,0,0.6236,0.5576,0.5779,90
15-09-2013 12:00,0,0.6242,0.5575,0.5782,90
15-09-2013 13:00,0,0.6248,0.5575,0.5779,90
15-09-2013 14:00,0,0.6249,0.5572,0.5773,90
15-09-2013 15:00,0,0.6249,0.5572,0.5769,90
15-09-2013 16:00,0,0.6249,0.557,0.5767,90
15-09-2013 17:00,0,0.6248,0.557,0.5765,90
15-09-2013 18:00,0,0.6248,0.5569,0.5764,90
15-09-2013 19:00,0,0.6242,0.5569,0.5765,90
15-09-2013 20:00,0,0.6237,0.5567,0.5766,90
15-09-2013 21:00,0,0.6233,0.5567,0.5766,90
15-09-2013 22:00,0,0.6231,0.5566,0.5766,90
15-09-2013 23:00,0,0.6229,0.5566,0.5767,90
16-09-2013 0:00,0,0.6228,0.5565,0.5768,90
16-09-2013 1:00,0,0.6227,0.5565,0.5768,90
16-09-2013 2:00,0,0.6227,0.5564,0.5768,90
16-09-2013 3:00,0,0.6226,0.5564,0.5768,90
16-09-2013 4:00,0,0.6226,0.5563,0.5769,90
16-09-2013 5:00,0,0.6226,0.5563,0.5769,90
16-09-2013 6:00,0,0.6225,0.5563,0.5769,90
16-09-2013 7:00,0,0.6225,0.5563,0.5769,90
16-09-2013 8:00,0,0.6224,0.5564,0.5769,90
16-09-2013 9:00,0,0.6224,0.5564,0.577,90
16-09-2013 10:00,0,0.6235,0.5563,0.5772,90
16-09-2013 11:00,0,0.6244,0.5563,0.5773,90
16-09-2013 12:00,0,0.6249,0.5562,0.5772,90
16-09-2013 13:00,0,0.625,0.5562,0.5767,90
16-09-2013 14:00,0,0.625,0.5563,0.5763,90
16-09-2013 15:00,0,0.6251,0.5563,0.5758,90
16-09-2013 16:00,0,0.6251,0.5563,0.5755,90
16-09-2013 17:00,0,0.625,0.5563,0.5755,90
16-09-2013 18:00,0,0.625,0.5566,0.5755,90
16-09-2013 19:00,0,0.6245,0.5566,0.5755,90
16-09-2013 20:00,0,0.6237,0.5576,0.5755,90
16-09-2013 21:00,0,0.6233,0.5576,0.5756,90
16-09-2013 22:00,0,0.6231,0.5582,0.5756,90
16-09-2013 23:00,0,0.623,0.5582,0.5756,90
17-09-2013 0:00,0,0.6228,0.5584,0.5758,90
17-09-2013 1:00,0,0.6227,0.5584,0.5758,90
17-09-2013 2:00,0,0.6227,0.5584,0.5759,90
17-09-2013 3:00,0,0.6226,0.5584,0.5759,90
17-09-2013 4:00,0,0.6226,0.5585,0.5759,90
17-09-2013 5:00,0,0.6224,0.5585,0.5759,90
17-09-2013 6:00,0,0.6225,0.5584,0.576,90
17-09-2013 7:00,0,0.6223,0.5584,0.5759,90
17-09-2013 8:00,0,0.6223,0.5585,0.576,90
17-09-2013 9:00,0,0.6224,0.5585,0.576,90
17-09-2013 10:00,0,0.6237,0.5582,0.5762,90
17-09-2013 11:00,0,0.6245,0.5582,0.5764,90
17-09-2013 12:00,0,0.6247,0.5578,0.576,90
17-09-2013 13:00,0,0.6247,0.5578,0.5756,90
17-09-2013 14:00,0,0.6249,0.5574,0.5754,90
17-09-2013 15:00,0,0.6249,0.5574,0.575,90
17-09-2013 16:00,0,0.6248,0.5571,0.5749,90
17-09-2013 17:00,0,0.6248,0.5571,0.5747,90
17-09-2013 18:00,0,0.6246,0.5571,0.5747,90
17-09-2013 19:00,0,0.6242,0.5571,0.5748,90
17-09-2013 20:00,0,0.6237,0.5568,0.5749,90
17-09-2013 21:00,0,0.6232,0.5568,0.5749,90
17-09-2013 22:00,0,0.6232,0.5566,0.575,90
17-09-2013 23:00,0,0.6233,0.5566,0.5752,90
18-09-2013 0:00,0,0.6232,0.5565,0.5753,90
18-09-2013 1:00,0,0.6232,0.5565,0.5754,90
18-09-2013 2:00,0,0.6227,0.5563,0.5752,90
18-09-2013 3:00,0,0.6227,0.5563,0.5752,90
18-09-2013 4:00,0,0.6225,0.5563,0.5752,90
18-09-2013 5:00,0,0.6224,0.5563,0.5752,90
18-09-2013 6:00,0,0.6223,0.5563,0.5752,90
18-09-2013 7:00,0,0.6223,0.5563,0.5753,90
18-09-2013 8:00,0,0.6224,0.5563,0.5753,90
18-09-2013 9:00,0,0.6223,0.5563,0.5753,90
18-09-2013 10:00,0,0.6224,0.5563,0.5753,90
18-09-2013 11:00,0,0.6227,0.5563,0.5753,90
18-09-2013 12:00,0,0.6231,0.5561,0.5752,90
18-09-2013 13:00,0,0.6235,0.5561,0.575,90
18-09-2013 14:00,0,0.6231,0.5561,0.5748,90
18-09-2013 15:00,0,0.6233,0.5561,0.5748,90
18-09-2013 16:00,0,0.6237,0.5562,0.5747,90
18-09-2013 17:00,0,0.6236,0.5562,0.5746,90
18-09-2013 18:00,0,0.6231,0.5564,0.5745,90
18-09-2013 19:00,0,0.6227,0.5564,0.5744,90
18-09-2013 20:00,0,0.6224,0.5577,0.5746,90
18-09-2013 21:00,0,0.6223,0.5577,0.5746,90
18-09-2013 22:00,0,0.6222,0.5582,0.5747,90
18-09-2013 23:00,0,0.6222,0.5582,0.5748,90
19-09-2013 0:00,0,0.6221,0.5584,0.5749,90
19-09-2013 1:00,0,0.6221,0.5584,0.575,90
19-09-2013 2:00,0,0.6221,0.5584,0.575,90
19-09-2013 3:00,0,0.6221,0.5584,0.5751,90
19-09-2013 4:00,0,0.6221,0.5584,0.5751,90
19-09-2013 5:00,0,0.6219,0.5584,0.5752,90
19-09-2013 6:00,0,0.6219,0.5584,0.5752,90
19-09-2013 7:00,0,0.6219,0.5584,0.5752,90
19-09-2013 8:00,0,0.6219,0.5584,0.5751,90
19-09-2013 9:00,0,0.6218,0.5584,0.5752,90
19-09-2013 10:00,0,0.6219,0.5581,0.5751,90
19-09-2013 11:00,0,0.6228,0.5581,0.5751,90
19-09-2013 12:00,0,0.6232,0.5577,0.5749,90
19-09-2013 13:00,0,0.6235,0.5577,0.5746,90
19-09-2013 14:00,0,0.6236,0.5572,0.5742,90
19-09-2013 15:00,0,0.6236,0.5572,0.574,90
19-09-2013 16:00,0,0.6236,0.5569,0.5739,90
19-09-2013 17:00,0,0.6236,0.5569,0.5738,90
19-09-2013 18:00,0,0.6232,0.5566,0.5738,90
19-09-2013 19:00,0,0.6225,0.5566,0.5737,90
19-09-2013 20:00,0,0.6219,0.5566,0.5739,90
19-09-2013 21:00,0,0.6216,0.5566,0.5739,90
19-09-2013 22:00,0,0.6213,0.5564,0.5739,90
19-09-2013 23:00,0,0.6212,0.5564,0.574,90
20-09-2013 0:00,0,0.6211,0.5563,0.5741,90
20-09-2013 1:00,0,0.621,0.5563,0.5741,90
20-09-2013 2:00,0,0.6209,0.5562,0.5741,90
20-09-2013 3:00,0,0.6208,0.5562,0.5741,90
20-09-2013 4:00,0,0.6208,0.5562,0.5742,90
20-09-2013 5:00,0,0.6207,0.5562,0.5742,90
20-09-2013 6:00,0,0.6206,0.556,0.5743,90
20-09-2013 7:00,0,0.6206,0.556,0.5743,90
20-09-2013 8:00,0,0.6205,0.556,0.5743,90
20-09-2013 9:00,0,0.6204,0.556,0.5744,90
20-09-2013 10:00,0,0.6217,0.5559,0.5746,90
20-09-2013 11:00,0,0.6227,0.5559,0.5749,90
20-09-2013 12:00,0,0.6231,0.5559,0.5749,90
20-09-2013 13:00,0,0.6231,0.5559,0.5747,90
20-09-2013 14:00,0,0.6231,0.5559,0.5746,90
20-09-2013 15:00,0,0.623,0.5559,0.5742,90
20-09-2013 16:00,0,0.6229,0.5559,0.5741,90
20-09-2013 17:00,0,0.6229,0.5559,0.5739,90
20-09-2013 18:00,0,0.6227,0.5562,0.5739,90
20-09-2013 19:00,0,0.622,0.5562,0.5739,90
20-09-2013 20:00,0,0.6212,0.5575,0.5738,90
20-09-2013 21:00,0,0.6208,0.5575,0.5737,90
20-09-2013 22:00,0,0.6206,0.5581,0.5738,90
20-09-2013 23:00,0,0.6204,0.5581,0.5738,90
21-09-2013 0:00,0,0.6203,0.5581,0.5738,90
21-09-2013 1:00,0,0.6202,0.5581,0.5739,90
21-09-2013 2:00,0,0.6201,0.5582,0.5739,90
21-09-2013 3:00,0,0.6201,0.5582,0.5739,90
21-09-2013 4:00,0,0.62,0.5582,0.574,90
21-09-2013 5:00,0,0.6199,0.5582,0.574,90
21-09-2013 6:00,0,0.6198,0.5582,0.574,90
21-09-2013 7:00,0,0.6198,0.5582,0.5741,90
21-09-2013 8:00,0,0.6198,0.5581,0.5741,90
21-09-2013 9:00,0,0.6198,0.5581,0.574,90
21-09-2013 10:00,0,0.6211,0.5579,0.5743,90
21-09-2013 11:00,0,0.6221,0.5579,0.5745,90
21-09-2013 12:00,0,0.6223,0.5575,0.5742,90
21-09-2013 13:00,0,0.6223,0.5575,0.5741,90
21-09-2013 14:00,0,0.6222,0.557,0.5737,90
21-09-2013 15:00,0,0.6222,0.557,0.5734,90
21-09-2013 16:00,0,0.6221,0.5568,0.5732,90
21-09-2013 17:00,0,0.6221,0.5568,0.5732,90
21-09-2013 18:00,0,0.6218,0.5567,0.5732,90
21-09-2013 19:00,0,0.6212,0.5567,0.5732,90
21-09-2013 20:00,0,0.6207,0.5563,0.5733,90
21-09-2013 21:00,0,0.6201,0.5563,0.5733,90
21-09-2013 22:00,0,0.6198,0.5563,0.5732,90
21-09-2013 23:00,0,0.6197,0.5563,0.5732,90
22-09-2013 0:00,0,0.6195,0.5561,0.5733,90
22-09-2013 1:00,0,0.6193,0.5561,0.5733,90
22-09-2013 2:00,0,0.6193,0.556,0.5733,90
22-09-2013 3:00,0,0.6193,0.556,0.5734,90
22-09-2013 4:00,0,0.6192,0.5559,0.5734,90
22-09-2013 5:00,0,0.6191,0.5559,0.5734,90
22-09-2013 6:00,0,0.619,0.5558,0.5735,90
22-09-2013 7:00,0,0.619,0.5558,0.5735,90
22-09-2013 8:00,0,0.6189,0.5558,0.5735,90
22-09-2013 9:00,0,0.6189,0.5558,0.5735,90
22-09-2013 10:00,0,0.6202,0.5557,0.5736,90
22-09-2013 11:00,0,0.6211,0.5557,0.5737,90
22-09-2013 12:00,0,0.6214,0.5557,0.5737,90
22-09-2013 13:00,0,0.6215,0.5557,0.5732,90
22-09-2013 14:00,0,0.6214,0.5556,0.5729,90
22-09-2013 15:00,0,0.6213,0.5556,0.5727,90
22-09-2013 16:00,0,0.6212,0.5557,0.5726,90
22-09-2013 17:00,0,0.6212,0.5557,0.5725,90
22-09-2013 18:00,0,0.6209,0.556,0.5726,90
22-09-2013 19:00,0,0.6202,0.556,0.5726,90
22-09-2013 20:00,0,0.6195,0.5573,0.5726,90
22-09-2013 21:00,0,0.6192,0.5573,0.5726,90
22-09-2013 22:00,0,0.6188,0.5577,0.5726,90
22-09-2013 23:00,0,0.6187,0.5577,0.5726,90
23-09-2013 0:00,0,0.6186,0.5578,0.5727,90
23-09-2013 1:00,0,0.6183,0.5578,0.5726,90
23-09-2013 2:00,0,0.6183,0.5578,0.5727,90
23-09-2013 3:00,0,0.6182,0.5578,0.5727,90
23-09-2013 4:00,0,0.6182,0.5578,0.5727,90
23-09-2013 5:00,0,0.618,0.5578,0.5727,90
23-09-2013 6:00,0,0.6181,0.5578,0.5727,90
23-09-2013 7:00,0,0.6179,0.5578,0.5728,90
23-09-2013 8:00,0,0.6179,0.5578,0.5727,90
23-09-2013 9:00,0,0.6178,0.5578,0.5728,90
23-09-2013 10:00,0,0.6192,0.5575,0.5729,90
23-09-2013 11:00,0,0.6202,0.5575,0.5731,90
23-09-2013 12:00,0,0.6204,0.5571,0.573,90
23-09-2013 13:00,0,0.6204,0.5571,0.5728,90
23-09-2013 14:00,0,0.6203,0.5567,0.5725,90
23-09-2013 15:00,0,0.6203,0.5567,0.5723,90
23-09-2013 16:00,0,0.6202,0.5565,0.5721,90
23-09-2013 17:00,0,0.6202,0.5565,0.572,90
23-09-2013 18:00,0,0.6199,0.5563,0.572,90
23-09-2013 19:00,0,0.6193,0.5563,0.572,90
23-09-2013 20:00,0,0.6186,0.5563,0.5721,90
23-09-2013 21:00,0,0.6183,0.5563,0.5722,90
23-09-2013 22:00,0,0.6185,0.5562,0.5723,90
23-09-2013 23:00,0,0.6184,0.5562,0.5723,90
24-09-2013 0:00,0,0.6183,0.5561,0.5723,90
24-09-2013 1:00,0,0.6183,0.5561,0.5724,90
24-09-2013 2:00,0,0.6182,0.5562,0.5725,90
24-09-2013 3:00,0,0.618,0.5562,0.5725,90
24-09-2013 4:00,0,0.6179,0.5561,0.5726,90
24-09-2013 5:00,0,0.6179,0.5561,0.5726,90
24-09-2013 6:00,0,0.6179,0.5558,0.5727,90
24-09-2013 7:00,0,0.6178,0.5558,0.5728,90
24-09-2013 8:00,0,0.6178,0.5556,0.5728,90
24-09-2013 9:00,0,0.6178,0.5556,0.5728,90
24-09-2013 10:00,0,0.6177,0.5554,0.5728,90
24-09-2013 11:00,0,0.6178,0.5554,0.5728,90
24-09-2013 12:00,0,0.618,0.5553,0.5728,90
24-09-2013 13:00,0,0.6185,0.5553,0.5728,90
24-09-2013 14:00,0,0.6186,0.5554,0.5726,90
24-09-2013 15:00,0,0.6188,0.5554,0.5723,90
24-09-2013 16:00,0,0.6186,0.5554,0.5721,90
24-09-2013 17:00,0,0.6187,0.5554,0.572,90
24-09-2013 18:00,0,0.6183,0.5556,0.5719,90
24-09-2013 19:00,0,0.6178,0.5556,0.5719,90
24-09-2013 20:00,0,0.6175,0.5569,0.572,90
24-09-2013 21:00,0,0.6171,0.5569,0.572,90
24-09-2013 22:00,0,0.6168,0.5574,0.572,90
24-09-2013 23:00,0,0.6167,0.5574,0.5721,90
25-09-2013 0:00,0,0.6165,0.5575,0.5722,90
25-09-2013 1:00,0,0.6164,0.5575,0.5723,90
25-09-2013 2:00,0,0.6164,0.5575,0.5723,90
25-09-2013 3:00,0,0.6165,0.5575,0.5723,90
25-09-2013 4:00,0,0.6164,0.5574,0.5723,90
25-09-2013 5:00,0,0.6164,0.5574,0.5724,90
25-09-2013 6:00,0,0.6164,0.5575,0.5725,90
25-09-2013 7:00,0,0.6164,0.5575,0.5725,90
25-09-2013 8:00,0,0.6164,0.5573,0.5726,90
25-09-2013 9:00,0,0.6164,0.5573,0.5726,90
25-09-2013 10:00,0,0.6173,0.5571,0.5728,90
25-09-2013 11:00,0,0.6181,0.5571,0.5728,90
25-09-2013 12:00,0,0.6181,0.5567,0.5728,90
25-09-2013 13:00,0,0.6183,0.5567,0.5724,90
25-09-2013 14:00,0,0.6184,0.5562,0.5722,90
25-09-2013 15:00,0,0.6183,0.5562,0.5718,90
25-09-2013 16:00,0,0.6183,0.5559,0.5716,90
25-09-2013 17:00,0,0.618,0.5559,0.5715,90
25-09-2013 18:00,0,0.6177,0.5558,0.5714,90
25-09-2013 19:00,0,0.6171,0.5558,0.5715,90
25-09-2013 20:00,0,0.6167,0.5556,0.5716,90
25-09-2013 21:00,0,0.6167,0.5556,0.5718,90
25-09-2013 22:00,0,0.6168,0.5554,0.5719,90
25-09-2013 23:00,0,0.6168,0.5554,0.572,90
26-09-2013 0:00,0,0.6165,0.5553,0.5721,90
26-09-2013 1:00,0,0.6164,0.5553,0.5722,90
26-09-2013 2:00,0,0.6163,0.5552,0.5723,90
26-09-2013 3:00,0,0.6163,0.5552,0.5723,90
26-09-2013 4:00,0,0.6162,0.5553,0.5723,90
26-09-2013 5:00,0,0.6162,0.5553,0.5723,90
26-09-2013 6:00,0,0.6162,0.5552,0.5724,90
26-09-2013 7:00,0,0.6162,0.5552,0.5724,90
26-09-2013 8:00,0,0.616,0.5551,0.5724,90
26-09-2013 9:00,0,0.6159,0.5551,0.5724,90
26-09-2013 10:00,0,0.6162,0.5551,0.5724,90
26-09-2013 11:00,0,0.6163,0.5551,0.5725,90
26-09-2013 12:00,0,0.6165,0.555,0.5723,90
26-09-2013 13:00,0,0.6166,0.555,0.572,90
26-09-2013 14:00,0,0.6168,0.5549,0.5718,90
26-09-2013 15:00,0,0.6167,0.5549,0.5715,90
26-09-2013 16:00,0,0.6168,0.5549,0.5714,90
26-09-2013 17:00,0,0.6167,0.5549,0.5714,90
26-09-2013 18:00,0,0.6165,0.5552,0.5714,90
26-09-2013 19:00,0,0.6163,0.5552,0.5714,90
26-09-2013 20:00,0,0.6158,0.5567,0.5714,90
26-09-2013 21:00,0,0.6158,0.5567,0.5715,90
26-09-2013 22:00,0,0.6156,0.5571,0.5716,90
26-09-2013 23:00,0,0.6153,0.5571,0.5716,90
27-09-2013 0:00,0,0.6149,0.5571,0.5716,90
27-09-2013 1:00,0,0.6149,0.5571,0.5716,90
27-09-2013 2:00,0,0.6147,0.5571,0.5715,90
27-09-2013 3:00,0,0.6147,0.5571,0.5716,90
27-09-2013 4:00,0,0.6146,0.5571,0.5716,90
27-09-2013 5:00,0,0.6145,0.5571,0.5717,90
27-09-2013 6:00,0,0.6144,0.5571,0.5717,90
27-09-2013 7:00,0,0.6144,0.5571,0.5717,90
27-09-2013 8:00,0,0.6144,0.5571,0.5718,90
27-09-2013 9:00,0,0.6143,0.5571,0.5717,90
27-09-2013 10:00,0,0.6154,0.5569,0.5719,90
27-09-2013 11:00,0,0.6165,0.5569,0.5722,90
27-09-2013 12:00,0,0.617,0.5564,0.5721,90
27-09-2013 13:00,0,0.617,0.5564,0.5719,90
27-09-2013 14:00,0,0.617,0.5559,0.5717,90
27-09-2013 15:00,0,0.617,0.5559,0.5715,90
27-09-2013 16:00,0,0.6169,0.5556,0.5714,90
27-09-2013 17:00,0,0.6168,0.5556,0.5714,90
27-09-2013 18:00,0,0.6167,0.5553,0.5714,90
27-09-2013 19:00,0,0.616,0.5553,0.5714,90
27-09-2013 20:00,0,0.6152,0.5553,0.5713,90
27-09-2013 21:00,0,0.6149,0.5553,0.5713,90
27-09-2013 22:00,0,0.6146,0.5552,0.5713,90
27-09-2013 23:00,0,0.6144,0.5552,0.5712,90
28-09-2013 0:00,0,0.6143,0.5551,0.5713,90
28-09-2013 1:00,0,0.6142,0.5551,0.5713,90
28-09-2013 2:00,0,0.6142,0.5549,0.5713,90
28-09-2013 3:00,0,0.614,0.5549,0.5713,90
